price_id,security_id,price_date,closing_price
1810,3,2025-06-15,25.45
1811,3,2025-06-16,25.97
1812,3,2025-06-17,26.06
1813,3,2025-06-18,26.51
1814,3,2025-06-19,26.02
1815,3,2025-06-20,26.0
1816,3,2025-06-21,26.8
1817,3,2025-06-22,26.39
1818,3,2025-06-23,26.51
1819,3,2025-06-24,26.33
1820,3,2025-06-25,26.24
1821,3,2025-06-26,26.47
1822,3,2025-06-27,26.34
1823,3,2025-06-28,26.35
1824,3,2025-06-29,26.09
1825,3,2025-06-30,25.16
1826,3,2025-07-01,25.26
1827,3,2025-07-02,25.5
1828,3,2025-07-03,26.22
1829,3,2025-07-04,26.16
1830,3,2025-07-05,25.44
1831,3,2025-07-06,25.07
1832,3,2025-07-07,25.36
1833,3,2025-07-08,25.33
1834,3,2025-07-09,25.48
1835,3,2025-07-10,25.31
1836,3,2025-07-11,26.27
1837,3,2025-07-12,27.19
1838,3,2025-07-13,26.7
1839,3,2025-07-14,27.2
1840,3,2025-07-15,27.38
1841,3,2025-07-16,27.4
1842,3,2025-07-17,26.94
1843,3,2025-07-18,27.83
1844,3,2025-07-19,28.49
1845,3,2025-07-20,27.68
1846,3,2025-07-21,28.46
1847,3,2025-07-22,28.45
1848,3,2025-07-23,28.12
1849,3,2025-07-24,27.59
1850,3,2025-07-25,28.12
1851,3,2025-07-26,28.36
1852,3,2025-07-27,27.88
1853,3,2025-07-28,27.44
1854,3,2025-07-29,27.24
1855,3,2025-07-30,26.98
1856,3,2025-07-31,27.27
1857,3,2025-08-01,27.5
1858,3,2025-08-02,27.16
1859,3,2025-08-03,26.27
1860,3,2025-08-04,25.58
1861,3,2025-08-05,26.04
1862,3,2025-08-06,25.54
1863,3,2025-08-07,25.61
1864,3,2025-08-08,24.72
1865,3,2025-08-09,24.93
1866,3,2025-08-10,25.9
1867,3,2025-08-11,25.22
1868,3,2025-08-12,25.51
1869,3,2025-08-13,25.66
1870,3,2025-08-14,26.15
1871,3,2025-08-15,26.09
1872,3,2025-08-16,26.25
1873,3,2025-08-17,26.35
1874,3,2025-08-18,26.67
1875,3,2025-08-19,26.24
1876,3,2025-08-20,26.35
1877,3,2025-08-21,26.79
1878,3,2025-08-22,27.43
1879,3,2025-08-23,27.71
1880,3,2025-08-24,27.1
1881,3,2025-08-25,26.27
1882,3,2025-08-26,26.5
1883,3,2025-08-27,25.98
1884,3,2025-08-28,26.43
1885,3,2025-08-29,26.29
1886,3,2025-08-30,26.83
1887,3,2025-08-31,27.99
1888,3,2025-09-01,27.97
1889,3,2025-09-02,27.92
1890,3,2025-09-03,28.5
1891,3,2025-09-04,29.12
1892,3,2025-09-05,30.12
1893,3,2025-09-06,30.26
1894,3,2025-09-07,29.89
1895,3,2025-09-08,29.91
1896,3,2025-09-09,29.55
1897,3,2025-09-10,29.71
1898,3,2025-09-11,29.21
1899,3,2025-09-12,29.75
1900,3,2025-09-13,30.18
1901,3,2025-09-14,30.28
1902,3,2025-09-15,30.31
1903,3,2025-09-16,30.2
1904,3,2025-09-17,31.01
1905,3,2025-09-18,31.76
1906,3,2025-09-19,31.87
1907,3,2025-09-20,31.34
1908,3,2025-09-21,30.62
1909,3,2025-09-22,30.81
1910,3,2025-09-23,30.43
1911,3,2025-09-24,30.74
1912,3,2025-09-25,30.52
1913,3,2025-09-26,31.0
1914,3,2025-09-27,31.15
1915,3,2025-09-28,31.78
1916,3,2025-09-29,30.38
1917,3,2025-09-30,30.26
1918,4,2024-01-01,69.12
1919,4,2024-01-02,65.7
1920,4,2024-01-03,66.84
1921,4,2024-01-04,67.43
1922,4,2024-01-05,69.2
1923,4,2024-01-06,68.99
1924,4,2024-01-07,70.67
1925,4,2024-01-08,72.42
1926,4,2024-01-09,72.75
1927,4,2024-01-10,71.09
1928,4,2024-01-11,72.42
1929,4,2024-01-12,71.05
1930,4,2024-01-13,70.89
1931,4,2024-01-14,72.27
1932,4,2024-01-15,73.88
1933,4,2024-01-16,73.4
1934,4,2024-01-17,74.36
1935,4,2024-01-18,72.1
1936,4,2024-01-19,71.46
1937,4,2024-01-20,73.59
1938,4,2024-01-21,75.61
1939,4,2024-01-22,76.66
1940,4,2024-01-23,76.48
1941,4,2024-01-24,77.81
1942,4,2024-01-25,77.82
1943,4,2024-01-26,78.12
1944,4,2024-01-27,78.29
1945,4,2024-01-28,77.12
1946,4,2024-01-29,78.28
1947,4,2024-01-30,76.64
1948,4,2024-01-31,77.87
1949,4,2024-02-01,76.41
1950,4,2024-02-02,75.35
1951,4,2024-02-03,71.1
1952,4,2024-02-04,70.92
1953,4,2024-02-05,71.22
1954,4,2024-02-06,72.43
1955,4,2024-02-07,74.37
1956,4,2024-02-08,72.19
1957,4,2024-02-09,73.65
1958,4,2024-02-10,73.0
1959,4,2024-02-11,72.93
1960,4,2024-02-12,72.82
1961,4,2024-02-13,72.2
1962,4,2024-02-14,70.95
1963,4,2024-02-15,71.38
1964,4,2024-02-16,72.57
1965,4,2024-02-17,70.78
1966,4,2024-02-18,70.79
1967,4,2024-02-19,69.93
1968,4,2024-02-20,71.5
1969,4,2024-02-21,72.24
1970,4,2024-02-22,74.46
1971,4,2024-02-23,72.19
1972,4,2024-02-24,73.72
1973,4,2024-02-25,74.0
1974,4,2024-02-26,72.96
1975,4,2024-02-27,73.71
1976,4,2024-02-28,76.06
1977,4,2024-02-29,78.53
1978,4,2024-03-01,79.87
1979,4,2024-03-02,78.32
1980,4,2024-03-03,78.85
1981,4,2024-03-04,79.43
1982,4,2024-03-05,81.44
1983,4,2024-03-06,81.21
1984,4,2024-03-07,81.28
1985,4,2024-03-08,80.25
1986,4,2024-03-09,81.37
1987,4,2024-03-10,81.06
1988,4,2024-03-11,81.4
1989,4,2024-03-12,80.68
1990,4,2024-03-13,80.79
1991,4,2024-03-14,79.09
1992,4,2024-03-15,79.38
1993,4,2024-03-16,78.46
1994,4,2024-03-17,79.6
1995,4,2024-03-18,82.58
1996,4,2024-03-19,84.02
1997,4,2024-03-20,82.18
1998,4,2024-03-21,81.63
1999,4,2024-03-22,79.04
2000,4,2024-03-23,79.1
2001,4,2024-03-24,76.34
2002,4,2024-03-25,74.54
2003,4,2024-03-26,76.21
2004,4,2024-03-27,77.56
2005,4,2024-03-28,75.24
2006,4,2024-03-29,74.61
2007,4,2024-03-30,75.34
2008,4,2024-03-31,75.97
2009,4,2024-04-01,73.53
2010,4,2024-04-02,73.95
2011,4,2024-04-03,73.09
2012,4,2024-04-04,74.88
2013,4,2024-04-05,74.61
2014,4,2024-04-06,75.19
2015,4,2024-04-07,75.06
2016,4,2024-04-08,76.1
2017,4,2024-04-09,74.97
2018,4,2024-04-10,76.01
2019,4,2024-04-11,77.88
2020,4,2024-04-12,80.78
2021,4,2024-04-13,83.38
2022,4,2024-04-14,82.53
2023,4,2024-04-15,83.52
2024,4,2024-04-16,84.91
2025,4,2024-04-17,85.96
2026,4,2024-04-18,87.3
2027,4,2024-04-19,88.08
2028,4,2024-04-20,87.16
2029,4,2024-04-21,87.57
2030,4,2024-04-22,89.1
2031,4,2024-04-23,89.96
2032,4,2024-04-24,88.03
2033,4,2024-04-25,86.53
2034,4,2024-04-26,85.87
2035,4,2024-04-27,85.56
2036,4,2024-04-28,85.87
2037,4,2024-04-29,84.24
2038,4,2024-04-30,85.62
2039,4,2024-05-01,82.48
2040,4,2024-05-02,83.39
2041,4,2024-05-03,84.28
2042,4,2024-05-04,85.41
2043,4,2024-05-05,80.21
2044,4,2024-05-06,78.09
2045,4,2024-05-07,77.58
2046,4,2024-05-08,77.87
2047,4,2024-05-09,77.79
2048,4,2024-05-10,76.56
2049,4,2024-05-11,78.56
2050,4,2024-05-12,79.11
2051,4,2024-05-13,78.53
2052,4,2024-05-14,77.01
2053,4,2024-05-15,77.16
2054,4,2024-05-16,79.14
2055,4,2024-05-17,79.23
2056,4,2024-05-18,79.22
2057,4,2024-05-19,79.37
2058,4,2024-05-20,79.6
2059,4,2024-05-21,79.27
2060,4,2024-05-22,77.76
2061,4,2024-05-23,80.18
2062,4,2024-05-24,81.24
2063,4,2024-05-25,84.72
2064,4,2024-05-26,85.61
2065,4,2024-05-27,85.26
2066,4,2024-05-28,83.69
2067,4,2024-05-29,83.18
2068,4,2024-05-30,81.3
2069,4,2024-05-31,84.75
2070,4,2024-06-01,84.77
2071,4,2024-06-02,86.14
2072,4,2024-06-03,87.84
2073,4,2024-06-04,89.78
2074,4,2024-06-05,94.4
2075,4,2024-06-06,94.27
2076,4,2024-06-07,93.97
2077,4,2024-06-08,94.33
2078,4,2024-06-09,95.79
2079,4,2024-06-10,96.18
2080,4,2024-06-11,95.71
2081,4,2024-06-12,94.39
2082,4,2024-06-13,92.97
2083,4,2024-06-14,93.52
2084,4,2024-06-15,91.7
2085,4,2024-06-16,88.42
2086,4,2024-06-17,88.67
2087,4,2024-06-18,90.77
2088,4,2024-06-19,92.02
2089,4,2024-06-20,92.03
2090,4,2024-06-21,92.82
2091,4,2024-06-22,89.81
2092,4,2024-06-23,88.62
2093,4,2024-06-24,91.63
2094,4,2024-06-25,93.85
2095,4,2024-06-26,92.56
2096,4,2024-06-27,95.86
2097,4,2024-06-28,94.53
2098,4,2024-06-29,93.02
2099,4,2024-06-30,95.92
2100,4,2024-07-01,98.48
2101,4,2024-07-02,97.37
2102,4,2024-07-03,97.32
2103,4,2024-07-04,96.71
2104,4,2024-07-05,97.73
2105,4,2024-07-06,100.84
2106,4,2024-07-07,101.97
2107,4,2024-07-08,101.78
2108,4,2024-07-09,99.09
2109,4,2024-07-10,100.69
2110,4,2024-07-11,98.27
2111,4,2024-07-12,97.95
2112,4,2024-07-13,99.88
2113,4,2024-07-14,101.55
2114,4,2024-07-15,103.31
2115,4,2024-07-16,104.8
2116,4,2024-07-17,105.16
2117,4,2024-07-18,105.85
2118,4,2024-07-19,106.1
2119,4,2024-07-20,107.17
2120,4,2024-07-21,108.37
2121,4,2024-07-22,108.72
2122,4,2024-07-23,109.89
2123,4,2024-07-24,108.44
2124,4,2024-07-25,107.83
2125,4,2024-07-26,108.38
2126,4,2024-07-27,112.6
2127,4,2024-07-28,113.85
2128,4,2024-07-29,113.6
2129,4,2024-07-30,113.16
2130,4,2024-07-31,114.9
2131,4,2024-08-01,114.73
2132,4,2024-08-02,116.25
2133,4,2024-08-03,117.5
2134,4,2024-08-04,114.63
2135,4,2024-08-05,115.77
2136,4,2024-08-06,116.9
2137,4,2024-08-07,118.83
2138,4,2024-08-08,116.9
2139,4,2024-08-09,119.51
2140,4,2024-08-10,119.17
2141,4,2024-08-11,123.97
2142,4,2024-08-12,128.38
2143,4,2024-08-13,126.88
2144,4,2024-08-14,123.47
2145,4,2024-08-15,125.25
2146,4,2024-08-16,123.26
2147,4,2024-08-17,126.15
2148,4,2024-08-18,127.55
2149,4,2024-08-19,123.91
2150,4,2024-08-20,125.91
2151,4,2024-08-21,126.32
2152,4,2024-08-22,127.42
2153,4,2024-08-23,131.37
2154,4,2024-08-24,131.09
2155,4,2024-08-25,133.15
2156,4,2024-08-26,131.62
2157,4,2024-08-27,130.18
2158,4,2024-08-28,129.67
2159,4,2024-08-29,128.13
2160,4,2024-08-30,129.65
2161,4,2024-08-31,126.28
2162,4,2024-09-01,128.44
2163,4,2024-09-02,126.55
2164,4,2024-09-03,127.57
2165,4,2024-09-04,124.6
2166,4,2024-09-05,125.85
2167,4,2024-09-06,128.64
2168,4,2024-09-07,128.73
2169,4,2024-09-08,132.79
2170,4,2024-09-09,132.48
2171,4,2024-09-10,133.64
2172,4,2024-09-11,131.23
2173,4,2024-09-12,132.45
2174,4,2024-09-13,131.01
2175,4,2024-09-14,129.19
2176,4,2024-09-15,133.33
2177,4,2024-09-16,130.01
2178,4,2024-09-17,129.78
2179,4,2024-09-18,131.69
2180,4,2024-09-19,132.38
2181,4,2024-09-20,127.55
2182,4,2024-09-21,129.16
2183,4,2024-09-22,125.66
2184,4,2024-09-23,124.61
2185,4,2024-09-24,124.06
2186,4,2024-09-25,116.88
2187,4,2024-09-26,116.69
2188,4,2024-09-27,118.3
2189,4,2024-09-28,117.96
2190,4,2024-09-29,118.45
2191,4,2024-09-30,123.87
2192,4,2024-10-01,126.72
2193,4,2024-10-02,126.93
2194,4,2024-10-03,133.57
2195,4,2024-10-04,131.93
2196,4,2024-10-05,133.37
2197,4,2024-10-06,129.23
2198,4,2024-10-07,130.33
2199,4,2024-10-08,130.1
2200,4,2024-10-09,130.32
2201,4,2024-10-10,131.35
2202,4,2024-10-11,132.16
2203,4,2024-10-12,129.39
2204,4,2024-10-13,128.46
2205,4,2024-10-14,128.54
2206,4,2024-10-15,124.93
2207,4,2024-10-16,127.0
2208,4,2024-10-17,131.84
2209,4,2024-10-18,132.71
2210,4,2024-10-19,131.37
2211,4,2024-10-20,125.39
2212,4,2024-10-21,121.64
2213,4,2024-10-22,122.53
2214,4,2024-10-23,125.68
2215,4,2024-10-24,125.19
2216,4,2024-10-25,121.53
2217,4,2024-10-26,119.47
2218,4,2024-10-27,118.17
2219,4,2024-10-28,113.66
2220,4,2024-10-29,113.01
2221,4,2024-10-30,115.08
2222,4,2024-10-31,111.27
2223,4,2024-11-01,110.08
2224,4,2024-11-02,105.68
2225,4,2024-11-03,104.0
2226,4,2024-11-04,103.74
2227,4,2024-11-05,105.91
2228,4,2024-11-06,106.93
2229,4,2024-11-07,104.45
2230,4,2024-11-08,104.7
2231,4,2024-11-09,104.06
2232,4,2024-11-10,104.08
2233,4,2024-11-11,103.72
2234,4,2024-11-12,104.42
2235,4,2024-11-13,104.85
2236,4,2024-11-14,106.72
2237,4,2024-11-15,107.02
2238,4,2024-11-16,110.69
2239,4,2024-11-17,111.9
2240,4,2024-11-18,115.26
2241,4,2024-11-19,116.98
2242,4,2024-11-20,115.46
2243,4,2024-11-21,118.39
2244,4,2024-11-22,121.26
2245,4,2024-11-23,114.35
2246,4,2024-11-24,113.15
2247,4,2024-11-25,116.48
2248,4,2024-11-26,118.99
2249,4,2024-11-27,115.57
2250,4,2024-11-28,117.62
2251,4,2024-11-29,121.74
2252,4,2024-11-30,123.28
2253,4,2024-12-01,119.7
2254,4,2024-12-02,117.88
2255,4,2024-12-03,118.89
2256,4,2024-12-04,118.43
2257,4,2024-12-05,121.52
2258,4,2024-12-06,123.36
2259,4,2024-12-07,128.26
2260,4,2024-12-08,130.94
2261,4,2024-12-09,132.46
2262,4,2024-12-10,131.69
2263,4,2024-12-11,135.45
2264,4,2024-12-12,135.54
2265,4,2024-12-13,132.82
2266,4,2024-12-14,133.02
2267,4,2024-12-15,132.84
2268,4,2024-12-16,130.27
2269,4,2024-12-17,132.49
2270,4,2024-12-18,132.18
2271,4,2024-12-19,133.3
2272,4,2024-12-20,131.28
2273,4,2024-12-21,130.91
2274,4,2024-12-22,133.01
2275,4,2024-12-23,132.42
2276,4,2024-12-24,131.52
2277,4,2024-12-25,137.33
2278,4,2024-12-26,138.26
2279,4,2024-12-27,140.36
2280,4,2024-12-28,142.53
2281,4,2024-12-29,142.87
2282,4,2024-12-30,144.45
2283,4,2024-12-31,141.71
2284,4,2025-01-01,145.89
2285,4,2025-01-02,149.6
2286,4,2025-01-03,150.24
2287,4,2025-01-04,150.34
2288,4,2025-01-05,146.69
2289,4,2025-01-06,149.78
2290,4,2025-01-07,149.09
2291,4,2025-01-08,150.98
2292,4,2025-01-09,146.71
2293,4,2025-01-10,148.63
2294,4,2025-01-11,148.19
2295,4,2025-01-12,148.3
2296,4,2025-01-13,144.17
2297,4,2025-01-14,146.2
2298,4,2025-01-15,144.48
2299,4,2025-01-16,144.41
2300,4,2025-01-17,146.81
2301,4,2025-01-18,146.63
2302,4,2025-01-19,152.53
2303,4,2025-01-20,149.86
2304,4,2025-01-21,150.66
2305,4,2025-01-22,151.98
2306,4,2025-01-23,148.96
2307,4,2025-01-24,149.29
2308,4,2025-01-25,148.79
2309,4,2025-01-26,149.53
2310,4,2025-01-27,150.96
2311,4,2025-01-28,155.26
2312,4,2025-01-29,156.23
2313,4,2025-01-30,158.02
2314,4,2025-01-31,162.84
2315,4,2025-02-01,157.76
2316,4,2025-02-02,157.02
2317,4,2025-02-03,157.21
2318,4,2025-02-04,152.4
2319,4,2025-02-05,152.71
2320,4,2025-02-06,145.59
2321,4,2025-02-07,147.72
2322,4,2025-02-08,143.43
2323,4,2025-02-09,139.91
2324,4,2025-02-10,141.45
2325,4,2025-02-11,136.8
2326,4,2025-02-12,142.49
2327,4,2025-02-13,142.89
2328,4,2025-02-14,142.68
2329,4,2025-02-15,146.19
2330,4,2025-02-16,146.03
2331,4,2025-02-17,146.81
2332,4,2025-02-18,146.42
2333,4,2025-02-19,145.02
2334,4,2025-02-20,146.17
2335,4,2025-02-21,147.78
2336,4,2025-02-22,144.09
2337,4,2025-02-23,141.63
2338,4,2025-02-24,139.83
2339,4,2025-02-25,139.82
2340,4,2025-02-26,140.85
2341,4,2025-02-27,147.0
2342,4,2025-02-28,147.88
2343,4,2025-03-01,147.44
2344,4,2025-03-02,145.4
2345,4,2025-03-03,148.34
2346,4,2025-03-04,148.38
2347,4,2025-03-05,149.47
2348,4,2025-03-06,149.54
2349,4,2025-03-07,151.26
2350,4,2025-03-08,152.79
2351,4,2025-03-09,154.0
2352,4,2025-03-10,154.09
2353,4,2025-03-11,154.46
2354,4,2025-03-12,155.72
2355,4,2025-03-13,149.8
2356,4,2025-03-14,149.77
2357,4,2025-03-15,152.79
2358,4,2025-03-16,151.4
2359,4,2025-03-17,145.14
2360,4,2025-03-18,141.19
2361,4,2025-03-19,141.48
2362,4,2025-03-20,139.51
2363,4,2025-03-21,139.95
2364,4,2025-03-22,139.97
2365,4,2025-03-23,138.73
2366,4,2025-03-24,136.26
2367,4,2025-03-25,136.86
2368,4,2025-03-26,137.12
2369,4,2025-03-27,136.84
2370,4,2025-03-28,139.3
2371,4,2025-03-29,139.93
2372,4,2025-03-30,138.33
2373,4,2025-03-31,137.41
2374,4,2025-04-01,137.31
2375,4,2025-04-02,137.72
2376,4,2025-04-03,141.47
2377,4,2025-04-04,146.31
2378,4,2025-04-05,145.01
2379,4,2025-04-06,142.13
2380,4,2025-04-07,140.66
2381,4,2025-04-08,141.91
2382,4,2025-04-09,144.34
2383,4,2025-04-10,143.24
2384,4,2025-04-11,140.69
2385,4,2025-04-12,141.84
2386,4,2025-04-13,143.68
2387,4,2025-04-14,146.72
2388,4,2025-04-15,144.92
2389,4,2025-04-16,145.95
2390,4,2025-04-17,141.26
2391,4,2025-04-18,141.03
2392,4,2025-04-19,143.13
2393,4,2025-04-20,147.45
2394,4,2025-04-21,148.41
2395,4,2025-04-22,147.77
2396,4,2025-04-23,143.69
2397,4,2025-04-24,144.42
2398,4,2025-04-25,146.31
2399,4,2025-04-26,149.35
2400,4,2025-04-27,150.15
2401,4,2025-04-28,147.36
2402,4,2025-04-29,149.06
2403,4,2025-04-30,154.18
2404,4,2025-05-01,153.44
2405,4,2025-05-02,151.06
2406,4,2025-05-03,150.14
2407,4,2025-05-04,150.17
2408,4,2025-05-05,148.68
2409,4,2025-05-06,150.85
2410,4,2025-05-07,152.23
2411,4,2025-05-08,151.28
2412,4,2025-05-09,151.3
2413,4,2025-05-10,146.72
2414,4,2025-05-11,147.73
2415,4,2025-05-12,143.69
2416,4,2025-05-13,142.96
2417,4,2025-05-14,141.72
2418,4,2025-05-15,143.11
2419,4,2025-05-16,141.91
2420,4,2025-05-17,141.85
2421,4,2025-05-18,146.16
2422,4,2025-05-19,141.65
2423,4,2025-05-20,142.04
2424,4,2025-05-21,144.56
2425,4,2025-05-22,142.82
2426,4,2025-05-23,142.95
2427,4,2025-05-24,139.13
2428,4,2025-05-25,134.72
2429,4,2025-05-26,136.74
2430,4,2025-05-27,135.91
2431,4,2025-05-28,132.41
2432,4,2025-05-29,131.22
2433,4,2025-05-30,132.88
2434,4,2025-05-31,134.41
2435,4,2025-06-01,137.29
2436,4,2025-06-02,135.98
2437,4,2025-06-03,134.34
2438,4,2025-06-04,135.29
2439,4,2025-06-05,138.07
2440,4,2025-06-06,137.1
2441,4,2025-06-07,139.8
2442,4,2025-06-08,138.94
2443,4,2025-06-09,144.67
2444,4,2025-06-10,139.76
2445,4,2025-06-11,144.12
2446,4,2025-06-12,139.88
2447,4,2025-06-13,143.37
2448,4,2025-06-14,143.69
2449,4,2025-06-15,142.46
2450,4,2025-06-16,139.94
2451,4,2025-06-17,137.41
2452,4,2025-06-18,139.35
2453,4,2025-06-19,140.71
2454,4,2025-06-20,140.25
2455,4,2025-06-21,140.24
2456,4,2025-06-22,137.87
2457,4,2025-06-23,137.57
2458,4,2025-06-24,140.08
2459,4,2025-06-25,137.61
2460,4,2025-06-26,139.11
2461,4,2025-06-27,137.89
2462,4,2025-06-28,133.75
2463,4,2025-06-29,136.66
2464,4,2025-06-30,132.97
2465,4,2025-07-01,131.8
2466,4,2025-07-02,134.69
2467,4,2025-07-03,132.63
2468,4,2025-07-04,135.2
2469,4,2025-07-05,134.05
2470,4,2025-07-06,133.87
2471,4,2025-07-07,138.98
2472,4,2025-07-08,142.21
2473,4,2025-07-09,142.52
2474,4,2025-07-10,140.73
2475,4,2025-07-11,140.88
2476,4,2025-07-12,145.6
2477,4,2025-07-13,151.99
2478,4,2025-07-14,150.19
2479,4,2025-07-15,154.6
2480,4,2025-07-16,149.8
2481,4,2025-07-17,151.63
2482,4,2025-07-18,152.85
2483,4,2025-07-19,156.1
2484,4,2025-07-20,153.58
2485,4,2025-07-21,154.11
2486,4,2025-07-22,148.45
2487,4,2025-07-23,146.65
2488,4,2025-07-24,146.68
2489,4,2025-07-25,147.32
2490,4,2025-07-26,155.62
2491,4,2025-07-27,154.11
2492,4,2025-07-28,154.25
2493,4,2025-07-29,150.78
2494,4,2025-07-30,145.16
2495,4,2025-07-31,147.84
2496,4,2025-08-01,150.59
2497,4,2025-08-02,146.53
2498,4,2025-08-03,141.65
2499,4,2025-08-04,139.92
2500,4,2025-08-05,144.65
2501,4,2025-08-06,140.42
2502,4,2025-08-07,142.4
2503,4,2025-08-08,142.85
2504,4,2025-08-09,142.06
2505,4,2025-08-10,140.41
2506,4,2025-08-11,141.17
2507,4,2025-08-12,140.36
2508,4,2025-08-13,139.31
2509,4,2025-08-14,138.8
2510,4,2025-08-15,141.96
2511,4,2025-08-16,142.64
2512,4,2025-08-17,142.9
2513,4,2025-08-18,146.93
2514,4,2025-08-19,146.21
2515,4,2025-08-20,150.47
2516,4,2025-08-21,148.52
2517,4,2025-08-22,150.17
2518,4,2025-08-23,149.27
2519,4,2025-08-24,149.14
2520,4,2025-08-25,147.3
2521,4,2025-08-26,146.5
2522,4,2025-08-27,144.52
2523,4,2025-08-28,145.76
2524,4,2025-08-29,143.43
2525,4,2025-08-30,145.04
2526,4,2025-08-31,151.92
2527,4,2025-09-01,147.27
2528,4,2025-09-02,140.36
2529,4,2025-09-03,137.65
2530,4,2025-09-04,139.77
2531,4,2025-09-05,137.85
2532,4,2025-09-06,139.51
2533,4,2025-09-07,142.23
2534,4,2025-09-08,141.59
2535,4,2025-09-09,144.16
2536,4,2025-09-10,137.69
2537,4,2025-09-11,140.06
2538,4,2025-09-12,142.37
2539,4,2025-09-13,142.16
2540,4,2025-09-14,145.08
2541,4,2025-09-15,149.33
2542,4,2025-09-16,155.18
2543,4,2025-09-17,161.28
2544,4,2025-09-18,161.54
2545,4,2025-09-19,161.17
2546,4,2025-09-20,161.0
2547,4,2025-09-21,152.47
2548,4,2025-09-22,154.67
2549,4,2025-09-23,162.02
2550,4,2025-09-24,163.93
2551,4,2025-09-25,159.35
2552,4,2025-09-26,156.26
2553,4,2025-09-27,153.41
2554,4,2025-09-28,158.57
2555,4,2025-09-29,160.24
2556,4,2025-09-30,162.37
2557,5,2024-01-01,31.78
2558,5,2024-01-02,31.09
2559,5,2024-01-03,30.52
2560,5,2024-01-04,30.95
2561,5,2024-01-05,31.02
2562,5,2024-01-06,29.88
2563,5,2024-01-07,30.37
2564,5,2024-01-08,31.24
2565,5,2024-01-09,31.26
2566,5,2024-01-10,31.08
2567,5,2024-01-11,31.94
2568,5,2024-01-12,31.84
2569,5,2024-01-13,31.46
2570,5,2024-01-14,30.51
2571,5,2024-01-15,30.22
2572,5,2024-01-16,31.37
2573,5,2024-01-17,32.11
2574,5,2024-01-18,32.21
2575,5,2024-01-19,32.22
2576,5,2024-01-20,32.87
2577,5,2024-01-21,32.96
2578,5,2024-01-22,32.14
2579,5,2024-01-23,32.25
2580,5,2024-01-24,32.38
2581,5,2024-01-25,32.4
2582,5,2024-01-26,32.58
2583,5,2024-01-27,32.15
2584,5,2024-01-28,32.27
2585,5,2024-01-29,31.25
2586,5,2024-01-30,30.69
2587,5,2024-01-31,30.55
2588,5,2024-02-01,30.94
2589,5,2024-02-02,30.77
2590,5,2024-02-03,31.05
2591,5,2024-02-04,31.7
2592,5,2024-02-05,33.26
2593,5,2024-02-06,33.08
2594,5,2024-02-07,32.67
2595,5,2024-02-08,32.71
2596,5,2024-02-09,32.86
2597,5,2024-02-10,33.23
2598,5,2024-02-11,33.79
2599,5,2024-02-12,33.61
2600,5,2024-02-13,34.12
2601,5,2024-02-14,34.19
2602,5,2024-02-15,35.05
2603,5,2024-02-16,34.87
2604,5,2024-02-17,34.99
2605,5,2024-02-18,35.19
2606,5,2024-02-19,36.01
2607,5,2024-02-20,36.02
2608,5,2024-02-21,35.29
2609,5,2024-02-22,34.11
2610,5,2024-02-23,34.84
2611,5,2024-02-24,35.3
2612,5,2024-02-25,36.49
2613,5,2024-02-26,36.58
2614,5,2024-02-27,36.66
2615,5,2024-02-28,36.81
2616,5,2024-02-29,36.43
2617,5,2024-03-01,35.94
2618,5,2024-03-02,36.27
2619,5,2024-03-03,37.14
2620,5,2024-03-04,37.61
2621,5,2024-03-05,37.27
2622,5,2024-03-06,37.6
2623,5,2024-03-07,37.76
2624,5,2024-03-08,37.35
2625,5,2024-03-09,36.45
2626,5,2024-03-10,35.87
2627,5,2024-03-11,36.74
2628,5,2024-03-12,36.95
2629,5,2024-03-13,36.52
2630,5,2024-03-14,36.59
2631,5,2024-03-15,37.06
2632,5,2024-03-16,36.67
2633,5,2024-03-17,36.13
2634,5,2024-03-18,34.87
2635,5,2024-03-19,35.64
2636,5,2024-03-20,36.08
2637,5,2024-03-21,36.58
2638,5,2024-03-22,37.01
2639,5,2024-03-23,35.53
2640,5,2024-03-24,35.62
2641,5,2024-03-25,35.96
2642,5,2024-03-26,36.03
2643,5,2024-03-27,34.35
2644,5,2024-03-28,34.28
2645,5,2024-03-29,34.13
2646,5,2024-03-30,34.85
2647,5,2024-03-31,34.8
2648,5,2024-04-01,34.45
2649,5,2024-04-02,34.11
2650,5,2024-04-03,34.62
2651,5,2024-04-04,35.1
2652,5,2024-04-05,34.97
2653,5,2024-04-06,34.71
2654,5,2024-04-07,33.13
2655,5,2024-04-08,31.79
2656,5,2024-04-09,31.28
2657,5,2024-04-10,31.2
2658,5,2024-04-11,30.72
2659,5,2024-04-12,29.81
2660,5,2024-04-13,29.8
2661,5,2024-04-14,29.8
2662,5,2024-04-15,30.6
2663,5,2024-04-16,30.39
2664,5,2024-04-17,30.27
2665,5,2024-04-18,29.85
2666,5,2024-04-19,31.42
2667,5,2024-04-20,31.84
2668,5,2024-04-21,31.33
2669,5,2024-04-22,30.11
2670,5,2024-04-23,29.35
2671,5,2024-04-24,28.82
2672,5,2024-04-25,28.05
2673,5,2024-04-26,28.0
2674,5,2024-04-27,27.44
2675,5,2024-04-28,26.58
2676,5,2024-04-29,26.93
2677,5,2024-04-30,26.11
2678,5,2024-05-01,24.79
2679,5,2024-05-02,25.27
2680,5,2024-05-03,26.19
2681,5,2024-05-04,26.22
2682,5,2024-05-05,26.59
